time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-06-01T10:46:27.260Z,44.5389,-129.6521,10,5.4,mww,,169,4.2,1.42,us,us20002l01,2016-11-10T21:47:48.757Z,"Off the coast of Oregon",earthquake,8.6,1.9,,,reviewed,us,us
2015-06-01T10:20:23.430Z,44.4954,-129.7375,10,4.1,mb,,205,4.599,1.2,us,us20002kzx,2015-08-08T00:49:42.040Z,"Off the coast of Oregon",earthquake,9.5,2,0.14,14,reviewed,us,us
2015-06-01T10:13:45.700Z,44.4799,-129.8273,10,4,mb,,206,4.296,1.01,us,us20002kzn,2015-08-08T00:49:42.040Z,"Off the coast of Oregon",earthquake,10.7,2,0.212,6,reviewed,us,us
2015-06-01T07:19:40.350Z,44.3151,-129.8029,10,4.2,mb,,197,4.225,1.16,us,us20002w92,2015-08-08T00:49:40.040Z,"Off the coast of Oregon",earthquake,10.4,2,0.128,17,reviewed,us,us
2015-06-01T07:19:22.050Z,44.3837,-129.516,10,3.9,mb,,197,4.053,0.95,us,us20002pbf,2015-08-08T00:49:40.040Z,"Off the coast of Oregon",earthquake,10.3,2,0.132,15,reviewed,us,us
2015-06-01T07:01:21.050Z,44.5147,-129.7408,10,4.3,mb,,197,4.25,0.9,us,us20002kxd,2015-08-08T00:49:39.040Z,"Off the coast of Oregon",earthquake,10.3,2,0.082,42,reviewed,us,us
2015-06-01T06:57:07.620Z,44.5262,-129.7728,10,4.2,ml,,202,4.275,1.19,us,us20002pbg,2015-08-08T00:49:39.040Z,"Off the coast of Oregon",earthquake,12.7,2,0.105,12,reviewed,us,us
2015-06-01T06:56:18.100Z,44.3346,-129.4604,10,4.1,ml,,266,3.999,1.2,us,us20002pbh,2015-08-08T00:49:39.040Z,"Off the coast of Oregon",earthquake,5.3,2,0.097,14,reviewed,us,us
2015-06-01T06:54:10.800Z,44.1977,-129.8272,10,5.2,mb,,167,4.207,1.46,us,us20002pax,2015-08-08T00:49:39.040Z,"Off the coast of Oregon",earthquake,8.9,1.9,0.093,38,reviewed,us,us
2015-06-01T06:52:41.340Z,44.4584,-129.8114,10,5.8,mww,,63,4.278,0.91,us,us20002kxa,2016-11-10T21:47:48.217Z,"Off the coast of Oregon",earthquake,8,1.8,,,reviewed,us,us
2015-05-22T07:40:46.120Z,43.4784,-127.1432,10,4.1,mb,,177,2.142,0.78,us,us10002bbm,2015-07-29T01:35:32.040Z,"225km W of Bandon, Oregon",earthquake,8.3,1.9,0.078,45,reviewed,us,us
2015-05-17T10:26:47.450Z,43.8672,-127.838,10,3,ml,,250,2.741,0.8,us,us100029yd,2015-07-23T01:04:05.040Z,"289km WNW of Bandon, Oregon",earthquake,7.4,2,0.064,32,reviewed,us,us
2015-05-16T09:11:57.930Z,43.5525,-127.4226,10,3.4,ml,,158,2.357,0.75,us,us100029r3,2015-07-23T01:04:02.040Z,"249km WNW of Bandon, Oregon",earthquake,7.1,1.9,0.064,32,reviewed,us,us
2015-05-03T15:29:13.520Z,40.5337,-127.2254,11.24,3.3,ml,,198,2.447,1.04,us,us20002azy,2017-02-07T17:59:49.318Z,"250km W of Ferndale, California",earthquake,10.7,4.8,,,reviewed,us,nc
2015-04-24T02:14:14.450Z,40.3373,-127.178,18,3,ml,,325,2.212,0.89,us,us200028q7,2017-02-07T16:21:01.200Z,"248km W of Ferndale, California",earthquake,12,2,0.161,6,reviewed,nc,nc
2015-04-24T01:34:55.550Z,40.4556,-127.1509,10,5.4,mww,,50,2.29,1.26,us,us200028pe,2017-02-07T16:20:26.290Z,"245km W of Ferndale, California",earthquake,7,1.8,,,reviewed,us,us
2015-04-11T05:44:48.740Z,43.3904,-127.0443,10,4.2,mwr,,182,2.05,1.09,us,us200025te,2015-06-22T23:18:56.040Z,"216km W of Bandon, Oregon",earthquake,7.7,2,0.057,30,reviewed,us,us
2015-04-04T03:26:08.260Z,44.6186,-129.4721,10,3.9,mb,,286,4.111,0.75,us,us10001tu9,2015-06-16T01:00:26.040Z,"Off the coast of Oregon",earthquake,6.9,2,0.163,10,reviewed,us,us
2015-04-02T19:07:30.110Z,44.0919,-130.4487,10,3.6,ml,,293,4.613,0.89,us,us10001tb6,2015-06-16T01:00:24.040Z,"Off the coast of Oregon",earthquake,14.4,2,0.181,4,reviewed,us,us
2015-04-02T17:53:01.300Z,44.0112,-129.3633,10,4,mb,,255,3.835,0.8,us,us200025mb,2015-06-16T01:00:23.040Z,"Off the coast of Oregon",earthquake,12.1,2,0.366,2,reviewed,us,us
2015-03-23T20:12:55.690Z,43.9106,-127.4355,10,3.2,ml,,262,2.487,0.77,us,us10001pzc,2015-06-09T21:30:03.040Z,"259km WNW of Barview, Oregon",earthquake,9.7,2,0.074,26,reviewed,us,us
2015-03-22T03:54:54.850Z,40.4403333,-127.137,4.176,3.31,md,9,342,2.18,0.14,nc,nc72415455,2017-02-07T11:28:23.469Z,"243km W of Ferndale, California",earthquake,11.04,8.42,0.218,24,reviewed,nc,nc
2015-03-13T23:42:13.200Z,43.7637,-128.1371,10,4.1,mb,,196,2.914,0.94,us,us10001m9l,2015-06-04T00:46:19.040Z,"Off the coast of Oregon",earthquake,10.3,2,0.213,6,reviewed,us,us
2015-03-04T13:51:38.380Z,40.6706,-127.0117,11.67,3,md,,260,2.27,0.84,us,usc000tuxi,2017-02-07T08:52:54.581Z,"232km W of Ferndale, California",earthquake,9.3,9.8,0.113,13,reviewed,us,nc
2014-12-20T23:10:18.880Z,44.096,-128.5294,10,4.2,mb,,211,3.78,0.84,us,usc000tcrm,2015-03-06T02:59:06.040Z,"Off the coast of Oregon",earthquake,11.2,2,0.166,10,reviewed,us,us
2014-12-19T01:53:05.680Z,41.2438,-127.3495,7.79,3.8,mb,,195,2.53,1.35,us,usc000tcs7,2015-03-06T02:59:02.040Z,"268km W of Crescent City, California",earthquake,10.9,6.4,0.359,3,reviewed,us,us
2014-12-19T01:42:30.370Z,41.0051,-127.3106,10,4.6,mwr,,208,2.493,0.92,us,usc000t84b,2017-02-05T10:14:15.349Z,"261km WNW of Ferndale, California",earthquake,8.9,2,0.089,12,reviewed,us,us
2014-12-16T02:13:35.220Z,43.9406,-128.9238,10,3.6,ml,,272,4.087,0.44,us,usc000tclh,2015-03-04T21:55:06.040Z,"Off the coast of Oregon",earthquake,12.2,2,0.091,18,reviewed,us,us
2014-11-23T12:50:48.030Z,43.8645,-128.4685,10,4.9,mb,,168,3.173,1.2,us,usb000szac,2015-02-18T03:30:55.040Z,"Off the coast of Oregon",earthquake,8.2,1.9,0.052,125,reviewed,us,us
2014-11-23T12:32:10.670Z,43.7536,-128.4602,10,3.3,ml,,297,3.137,0.77,us,usc000t42a,2015-02-18T03:30:55.040Z,"Off the coast of Oregon",earthquake,7.4,2,0.128,10,reviewed,us,us
2014-11-23T11:01:25.120Z,43.8195,-128.5466,10,5.2,mww,,62,3.215,1.02,us,usb000sz9m,2015-02-18T03:30:55.040Z,"Off the coast of Oregon",earthquake,6.5,1.8,,,reviewed,us,us
2014-11-23T10:51:38.790Z,43.9011,-128.3407,10,3.4,ml,,272,3.096,1.29,us,usc000t42g,2015-02-18T03:30:55.040Z,"Off the coast of Oregon",earthquake,11,2,0.091,18,reviewed,us,us
2014-11-23T03:35:45.500Z,43.8513,-128.2968,10,4.2,mb,,181,3.05,1.14,us,usb000sz6t,2015-02-18T03:30:54.040Z,"Off the coast of Oregon",earthquake,10.2,2,0.098,45,reviewed,us,us
2014-11-23T03:25:20.710Z,43.906,-128.1006,10,3.7,mb,,196,3.975,0.89,us,usc000t42j,2015-02-18T03:30:54.040Z,"Off the coast of Oregon",earthquake,11.9,2,0.503,7,reviewed,us,us
2014-11-17T18:32:07.540Z,41.2138,-127.544,10,3.2,md,,305,2.676,0.55,us,usb000t0hw,2017-02-05T04:59:36.985Z,"285km W of Crescent City, California",earthquake,5.5,2,0.118,23,reviewed,us,nc
2014-11-12T20:14:05.970Z,44.0327,-128.9582,10,4.3,mb,,185,3.561,1.02,us,usc000swpr,2015-02-12T01:42:37.040Z,"Off the coast of Oregon",earthquake,8.1,1.7,0.061,78,reviewed,us,us
2014-11-09T12:24:13.810Z,44.5339,-129.648,10,4.4,mb,,204,4.195,1.35,us,usc000svu3,2015-01-31T02:50:13.040Z,"Off the coast of Oregon",earthquake,10.2,2,0.269,5,reviewed,us,us
2014-11-06T19:32:20.690Z,42.259,-127.0427,10,3,ml,,221,2.092,0.8,us,usc000sv4b,2016-07-22T19:40:53.360Z,"216km W of Gold Beach, Oregon",earthquake,10.4,2,0.062,36,reviewed,us,us
2014-11-03T05:54:11.560Z,44.1116,-129.001,10,4.1,mb,,203,3.614,1.2,us,usc000stl2,2015-01-20T09:03:13.040Z,"Off the coast of Oregon",earthquake,8.7,2,0.123,18,reviewed,us,us
2014-09-29T02:58:54.030Z,43.558,-127.5114,10,3.3,ml,,213,2.421,1.35,us,usb000sgyc,2014-12-20T00:54:02.040Z,"256km WNW of Bandon, Oregon",earthquake,6.6,1.9,0.06,38,reviewed,us,us
2014-09-15T07:31:00.620Z,40.3881667,-127.0768333,4.592,2.79,ml,16,325,2.091,0.31,nc,nc72299266,2017-02-04T14:55:12.480Z,"239km W of Ferndale, California",earthquake,17.49,14.9,0.156,6,reviewed,nc,nc
2014-09-02T06:50:32.340Z,44.2079,-129.1226,10,3,ml,,214,4.186,1.16,us,usc000s8vu,2014-11-29T00:09:25.000Z,"Off the coast of Oregon",earthquake,12,2,0.097,14,reviewed,us,us
2014-09-01T16:46:04.000Z,44.263,-129.536,10,3.6,mb,,,,0.73,us,usb000sjam,2014-11-29T00:09:24.000Z,"Off the coast of Oregon",earthquake,15.1,7.3,0.158,12,reviewed,pgc,us
2014-06-20T03:09:06.430Z,44.1823,-128.8233,10,4.1,mb,,104,3.976,0.95,us,usc000rij8,2014-09-19T17:22:50.000Z,"Off the coast of Oregon",earthquake,,1.9,0.092,39,reviewed,us,us
2014-06-19T18:53:37.080Z,44.1724,-129.3879,10,3.8,mb,,264,4.38,1.01,us,usb000rh2u,2014-09-19T17:22:00.000Z,"Off the coast of Oregon",earthquake,,2,0.1,27,reviewed,us,us
2014-06-15T09:21:55.910Z,41.7197,-127.0215,10,3.2,md,,322,2.343,1.21,us,usc000rmju,2017-02-04T00:33:35.062Z,"228km WSW of Gold Beach, Oregon",earthquake,,2,0.156,22,reviewed,nc,nc
2014-06-13T16:05:21.170Z,43.7195,-128.188,10,3.2,ml,,237,3.619,0.97,us,usc000rf4u,2014-09-12T15:47:26.000Z,"Off the coast of Oregon",earthquake,,2,0.091,18,reviewed,us,us
2014-05-27T01:14:54.650Z,43.8143,-128.343,10,3.7,mb,,172,3.704,0.81,us,usb000r4v4,2014-08-23T08:36:50.000Z,"Off the coast of Oregon",earthquake,,1.9,0.127,16,reviewed,us,us
2014-05-19T02:19:41.750Z,44.1178,-129.1245,10,3.2,ml,,213,4.2,0.7,us,usc000rbz9,2014-08-09T02:53:49.000Z,"Off the coast of Oregon",earthquake,,2,0.091,18,reviewed,us,us
2014-05-15T11:57:07.370Z,41.1542,-127.1415,10,3.2,md,,320,2.233,0.92,us,usb000r28t,2017-02-03T19:58:57.845Z,"250km WNW of Ferndale, California",earthquake,,2,0.172,37,reviewed,nc,nc
2014-05-12T18:51:00.720Z,43.7071,-128.0971,10,5.1,mb,,159,3.559,0.6,us,usb000qjhw,2015-01-30T13:18:33.139Z,"Off the coast of Oregon",earthquake,,1.9,0.034,290,reviewed,us,us
2014-05-12T16:45:50.850Z,43.7851,-127.7682,10,4.1,mb,,188,3.309,1.38,us,usb000qjbb,2014-08-06T00:55:33.000Z,"281km WNW of Bandon, Oregon",earthquake,,1.9,0.103,26,reviewed,us,us
2014-04-25T21:18:30.240Z,43.4108,-127.0632,10,4.7,mb,,163,2.955,0.88,us,usb000pzzj,2015-01-30T11:41:39.976Z,"217km W of Bandon, Oregon",earthquake,,1.9,0.043,164,reviewed,us,us
2014-04-14T11:43:30.480Z,44.1575,-130.2895,10,3.3,ml,,218,5.026,0.49,us,usc000pjum,2014-07-01T02:38:08.000Z,"Off the coast of Oregon",earthquake,,2,0.148,6,reviewed,us,us
2014-03-13T04:52:54.640Z,44.2654,-129.0971,10,3.6,mb,,224,4.161,0.74,us,usc000nnw3,2014-05-16T21:51:38.000Z,"Off the coast of Oregon",earthquake,,2,0.223,5,reviewed,us,us
2014-03-12T05:29:28.810Z,44.2169,-129.3943,10,4,mb,,244,3.916,1.14,us,usc000n8m8,2014-05-16T21:51:37.000Z,"Off the coast of Oregon",earthquake,,2,0.211,6,reviewed,us,us
2014-03-12T00:31:44.470Z,44.3113,-129.0809,10,5.1,mb,,119,3.736,0.54,us,usc000n8ii,2015-01-30T02:57:31.379Z,"Off the coast of Oregon",earthquake,,1.8,0.032,321,reviewed,us,us
2014-03-11T21:10:15.720Z,44.292,-129.0967,10,3.2,ml,,263,3.739,1.24,us,usc000nntw,2014-05-15T02:24:30.000Z,"Off the coast of Oregon",earthquake,,2,0.085,20,reviewed,us,us
2014-03-08T18:17:31.820Z,43.5531,-127.2445,10,3.1,ml,,245,2.233,0.89,us,usc000pe8e,2016-07-22T19:25:53.340Z,"234km WNW of Bandon, Oregon",earthquake,,2,0.071,28,reviewed,us,us
2014-02-15T19:17:15.200Z,40.6464,-127.1811,10,3,ml,,261,2.4,0.67,us,usc000nfdf,2014-04-30T21:18:22.000Z,"246km W of Ferndale, California",earthquake,,2,0.081,22,reviewed,us,us
2014-02-02T12:36:56.160Z,44.4921,-129.6319,10,4,mb,,192,4.169,1.49,us,usc000mfnq,2014-04-08T01:43:23.000Z,"Off the coast of Oregon",earthquake,,1.9,0.098,30,reviewed,us,us
2014-01-30T11:42:58.720Z,41.8817,-127.0407,10,3,ml,,273,2.122,0.66,us,usc000mdkd,2014-04-08T01:43:17.000Z,"224km WSW of Gold Beach, Oregon",earthquake,,2,0.085,20,reviewed,us,us
2014-01-26T11:47:53.980Z,43.9305,-128.8721,10,3,ml,,223,3.472,1.2,us,usc000mn0s,2014-03-27T18:15:42.000Z,"Off the coast of Oregon",earthquake,,2,0.091,18,reviewed,us,us
2014-01-12T16:52:19.150Z,43.897,-128.512,16.5,3.7,ml,,198,4.139,0.84,us,usc000mcru,2014-03-15T03:39:18.000Z,"Off the coast of Oregon",earthquake,,6.3,0.128,8,reviewed,us,us
2013-12-17T07:50:59.240Z,43.3346,-127.6439,10,3,ml,,260,2.467,0.67,us,usc000m207,2016-07-22T19:21:10.160Z,"263km W of Bandon, Oregon",earthquake,,2,0.085,,reviewed,us,us
2013-12-07T20:12:30.490Z,43.7982,-128.4869,10,4.3,mb,,146,3.167,0.8,us,usb000ldh6,2014-02-15T01:32:12.000Z,"Off the coast of Oregon",earthquake,,1.9,0.09,,reviewed,us,us
2013-12-01T13:54:33.500Z,41.7405,-127.0315,10,3.1,ml,,295,2.138,1.25,us,usb000l8sp,2017-02-02T01:32:35.670Z,"228km WSW of Gold Beach, Oregon",earthquake,,5.8,0.1,,reviewed,nc,nc
2013-12-01T10:03:06.200Z,41.7545,-127.0623,5,3.1,md,,298,2.165,1.07,us,usc000lh6e,2017-02-02T01:30:53.554Z,"230km WSW of Gold Beach, Oregon",earthquake,,9.4,0.2,,reviewed,nc,nc
2013-11-26T09:32:20.950Z,44.463,-130.4664,10,3.4,ml,,196,5.122,1.15,us,usb000l6nq,2014-02-12T01:08:33.000Z,"Off the coast of Oregon",earthquake,,2,0.181,,reviewed,us,us
2013-11-26T08:57:05.420Z,44.4816,-130.1127,10,4.5,mb,,179,4.489,0.94,us,usb000l6nc,2014-02-12T01:08:33.000Z,"Off the coast of Oregon",earthquake,,1.9,0.059,,reviewed,us,us
2013-11-14T03:00:13.750Z,44.0127,-128.835,10,4,mb,,249,3.47,0.55,us,usb000kxjc,2015-01-31T00:06:18.043Z,"Off the coast of Oregon",earthquake,,2,0.13,,reviewed,us,us
2013-11-13T12:12:48.550Z,41.7636,-127.1539,10,2.9,ml,,266,2.228,0.72,us,usb000kwtk,2014-01-31T21:22:18.000Z,"237km WSW of Gold Beach, Oregon",earthquake,,2,0.062,,reviewed,us,us
2013-11-06T09:31:05.910Z,44.4969,-129.6559,10,4,mb,,266,4.187,1.1,us,usb000ktdr,2014-01-17T00:29:09.000Z,"Off the coast of Oregon",earthquake,,2,0.079,,reviewed,us,us
2013-11-05T14:16:41.600Z,43.6985,-127.6217,10,3.2,ml,,201,2.538,0.89,us,usb000ksud,2014-01-17T00:29:09.000Z,"268km WNW of Bandon, Oregon",earthquake,,2,0.07,,reviewed,us,us
2013-11-04T05:57:16.140Z,41.0454,-127.2203,10,4.6,mb,,179,2.262,1.2,us,usb000ks9r,2017-02-01T21:28:48.894Z,"254km WNW of Ferndale, California",earthquake,,1.8,0.078,,reviewed,us,us
2013-11-03T05:58:46.490Z,41.1556,-127.1922,10,3.8,mb,,246,2.27,1.13,us,usb000krxc,2017-02-01T21:21:07.505Z,"255km WNW of Ferndale, California",earthquake,,2,0.253,,reviewed,us,us
2013-11-01T06:13:15.520Z,41.0897,-127.4181,7.99,3,ml,,255,2.418,0.97,us,usb000kqti,2017-02-01T21:02:55.493Z,"272km WNW of Ferndale, California",earthquake,,8.7,0.069,,reviewed,us,us
2013-10-14T17:55:39.060Z,44.0254,-128.4441,10,3.8,mb,,194,3.58,0.94,us,usb000kivy,2013-12-24T01:43:02.000Z,"Off the coast of Oregon",earthquake,,2,0.359,,reviewed,us,us
2013-09-23T08:49:29.540Z,43.6961,-127.8289,10,3.5,ml,,249,2.681,0.81,us,usb000jxvc,2016-07-22T19:17:20.580Z,"284km WNW of Bandon, Oregon",earthquake,,2,0.069,,reviewed,us,us
2013-08-10T05:10:17.100Z,43.7417,-127.901,10,4.5,mb,,168,2.744,1.39,us,usb000j06u,2013-10-12T21:32:33.000Z,"291km WNW of Bandon, Oregon",earthquake,,1.9,0.046,,reviewed,us,us
2013-07-26T08:32:12.700Z,40.424,-127.092,17,4,mb,56,316,,,us,usc000ipkd,2017-02-01T05:47:53.940Z,"240km W of Ferndale, California",earthquake,,,,10,reviewed,nc,us
2013-07-25T03:39:07.700Z,40.36,-127.237,4.8,2.9,md,10,352,,,us,usc000iqcz,2017-02-01T05:36:56.203Z,"253km W of Ferndale, California",earthquake,,,,,reviewed,nc,nc
2013-07-25T03:38:02.700Z,40.56,-127.153,4.5,3.2,md,14,320,,,us,usc000infr,2017-02-01T05:36:51.432Z,"244km W of Ferndale, California",earthquake,,,,,reviewed,nc,nc
2013-06-27T00:03:21.870Z,43.536,-127.489,10.1,3.1,ml,29,185,,0.89,us,us2013rycm,2014-11-07T01:51:07.661Z,"254km WNW of Bandon, Oregon",earthquake,,2,,,reviewed,us,us
2013-06-10T19:40:50.680Z,40.338,-127.145,10,3.3,ml,34,261,,0.92,us,usp000k170,2014-11-07T01:51:03.535Z,"off the coast of Northern California",earthquake,,,,,reviewed,us,us
2013-06-09T09:06:53.660Z,44.159,-128.686,10,3.9,mb,43,208,,1.35,us,usc000hjpp,2014-11-07T01:51:03.192Z,"Off the coast of Oregon",earthquake,,,,22,reviewed,us,us
2013-06-05T11:13:58.560Z,44.304,-128.688,10,2.9,ml,44,197,,1.05,us,usp000k13x,2014-11-07T01:51:01.145Z,"off the coast of Oregon",earthquake,,3.2,,,reviewed,us,us
2013-05-25T11:50:56.420Z,44.466,-129.617,10,4.1,mb,127,190,,0.49,us,usb000h60s,2014-11-07T01:50:54.211Z,"Off the coast of Oregon",earthquake,,,,59,reviewed,us,us
2013-05-25T05:51:00.420Z,44.505,-129.632,10.9,4,mb,73,100,,1.08,us,usb000h5xr,2014-11-07T01:50:54.139Z,"Off the coast of Oregon",earthquake,,4.9,,51,reviewed,us,us
2013-05-21T20:28:30.840Z,44.074,-128.928,12.2,3.9,mb,110,200,,1.26,us,usb000h19f,2014-11-07T01:50:52.956Z,"Off the coast of Oregon",earthquake,,9.3,,31,reviewed,us,us
2013-05-20T14:07:58.540Z,41.472,-127.064,10,4.4,mb,104,198.5,,1.22,us,usb000gzse,2017-01-31T17:05:44.453Z,"239km WSW of Brookings, Oregon",earthquake,,,,35,reviewed,us,us
2013-05-20T13:56:30.340Z,41.391,-127.001,10,4.2,mb,44,191.5,,0.93,us,usb000gzrs,2014-11-07T01:50:51.243Z,"236km W of Crescent City, California",earthquake,,,,9,reviewed,us,us
2013-05-20T13:34:02.070Z,41.145,-127.423,10,2.9,ml,16,219.8,,1.15,us,us2013qkex,2014-11-07T01:50:51.240Z,"273km WNW of Ferndale, California",earthquake,,0,,,reviewed,us,us
2013-05-20T13:23:43.630Z,41.277,-127.252,10,4.2,mb,75,177.5,,0.91,us,usb000gzru,2014-11-07T01:50:51.219Z,"260km W of Crescent City, California",earthquake,,,,24,reviewed,us,us
2013-05-20T13:20:53.180Z,41.364,-127.352,8.9,4.3,mb,85,190,,1.39,us,usb000gzrl,2014-11-07T01:50:51.212Z,"266km W of Crescent City, California",earthquake,,27.5,,21,reviewed,us,us
2013-05-20T13:19:30.680Z,41.323,-127.117,10,4.2,mb,42,176.9,,0.63,us,usb000gzqd,2014-11-07T01:50:51.208Z,"247km W of Crescent City, California",earthquake,,,,11,reviewed,us,us
2013-05-20T13:12:44.040Z,41.375,-127.392,10,4.3,mb,119,175.7,,1.44,us,usb000gzrk,2017-01-31T17:05:10.318Z,"269km W of Crescent City, California",earthquake,,,,32,reviewed,us,us
2013-05-20T13:10:57.220Z,41.121,-127.324,10,3.1,ml,22,215.8,,1.14,us,us2013qkew,2014-11-07T01:50:51.194Z,"265km WNW of Ferndale, California",earthquake,,,,,reviewed,us,us
2013-05-08T19:36:51.200Z,43.293,-127.31,10,2.7,md,10,297,,0.89,us,usp000k0mk,2014-11-07T01:50:45.708Z,"off the coast of Oregon",earthquake,,6.8,,,reviewed,us,sea
2013-04-09T23:07:25.930Z,40.2828333,-127.1825,9.622,3.06,ml,13,322,2.179,0.24,nc,nc71968890,2017-01-31T11:14:11.051Z,"249km W of Ferndale, California",earthquake,2.61,31.61,0.146,6,reviewed,nc,nc
2013-04-03T17:36:25.030Z,44.564,-129.798,10,3.8,mb,12,219.2,,1.35,us,usp000k01p,2014-11-07T01:50:30.048Z,"off the coast of Oregon",earthquake,,,,1,reviewed,us,us
2013-03-07T08:19:38.470Z,44.073,-128.948,10,3.5,ml,44,188.2,,1.41,us,usp000jzp6,2014-11-07T01:50:18.585Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2013-03-04T03:42:42.740Z,43.661,-127.283,10,3.8,mb,59,200.6,,1.4,us,us2013mibr,2014-11-07T01:50:17.452Z,"240km WNW of Bandon, Oregon",earthquake,,,,5,reviewed,us,us
2013-02-20T12:22:00.330Z,40.349,-127.144,10,4.3,mb,58,198.5,,1.05,us,usc000faka,2017-01-31T03:33:58.655Z,"235km W of Ferndale, California",earthquake,,,,5,reviewed,us,us
2013-01-30T03:14:28.490Z,43.638,-127.62,10,5.4,mww,418,112.5,,1.34,us,usc000ey2g,2015-01-29T16:31:53.459Z,"263km WNW of Bandon, Oregon",earthquake,,,,,reviewed,us,us
2013-01-12T21:17:02.920Z,40.0563333,-127.1458333,4.532,3.24,md,10,353,2.187,0.22,nc,nc71920731,2017-01-30T20:00:20.048Z,"off the coast of Northern California",earthquake,15.2,12.53,0.252,14,reviewed,nc,nc
2013-01-12T11:19:50.390Z,43.606,-127.432,10,4.1,mb,167,183.1,,0.83,us,usp000jya4,2014-11-07T01:49:49.183Z,"off the coast of Oregon",earthquake,,,,43,reviewed,us,us
2012-12-19T13:58:21.440Z,40.679,-127.214,10,4.2,mb,33,212.2,,0.86,us,usp000jx59,2014-11-07T01:49:37.813Z,"off the coast of Northern California",earthquake,,,,1,reviewed,us,us
2012-11-07T13:06:58.070Z,44.673,-129.216,10,4.2,mb,32,206.7,,0.99,us,usp000jv56,2014-11-07T01:49:19.019Z,"off the coast of Oregon",earthquake,,,,6,reviewed,us,us
2012-10-31T13:00:15.010Z,41.798,-127.048,10,4.2,mb,43,209,,0.99,us,usp000juuj,2014-11-07T01:49:12.305Z,"off the coast of Northern California",earthquake,,,,4,reviewed,us,us
2012-10-22T12:37:25.020Z,43.806,-128.186,10,2.7,md,7,268.8,,0.31,us,usp000juaf,2014-11-07T01:49:07.840Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,sea
2012-10-05T20:51:25.370Z,43.77,-127.963,10,3.2,ml,74,218.6,,0.99,us,usp000jtm7,2014-11-07T01:49:03.002Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2012-10-03T08:16:39.560Z,44.307,-129.19,10,4.7,mb,357,159.9,,1.16,us,usp000jtff,2014-11-07T01:49:01.920Z,"off the coast of Oregon",earthquake,,,,181,reviewed,us,us
2012-10-03T02:13:10.020Z,44.435,-129.229,10,4.3,mb,142,191.9,,1.34,us,usp000jteu,2014-11-07T01:49:01.783Z,"off the coast of Oregon",earthquake,,,,53,reviewed,us,us
2012-10-03T02:12:46.140Z,44.361,-129.45,10,3.8,mb,46,198.7,,1.19,us,usp000jtet,2014-11-07T01:49:01.776Z,"off the coast of Oregon",earthquake,,,,10,reviewed,us,us
2012-09-29T06:17:06.730Z,44.187,-127.846,10,4.2,mb,89,198.8,,1.43,us,usp000jt7p,2014-11-07T01:48:56.428Z,"off the coast of Oregon",earthquake,,,,36,reviewed,us,us
2012-09-14T20:24:21.850Z,44.127,-129.073,10,4.7,mb,366,134.8,,1.1,us,usp000jsb2,2014-11-07T01:48:51.662Z,"off the coast of Oregon",earthquake,,,,173,reviewed,us,us
2012-08-09T04:18:18.300Z,44.598,-129.593,10,4.5,mb,129,100.4,,1.25,us,usp000jq2t,2015-03-24T02:32:49.435Z,"off the coast of Oregon",earthquake,,,,95,reviewed,us,us
2012-08-08T17:45:33.330Z,44.452,-128.624,10,4.9,mb,262,158.7,,1.29,us,usp000jq2a,2014-11-07T01:48:32.141Z,"off the coast of Oregon",earthquake,,,,165,reviewed,us,us
2012-07-29T15:07:31.620Z,44.101,-128.935,10,4,mb,130,202.3,,0.79,us,usp000jpm8,2014-11-07T01:48:25.134Z,"off the coast of Oregon",earthquake,,,,44,reviewed,us,us
2012-07-25T22:24:16.130Z,44.196,-129.244,10,4.2,mb,134,185,,1.15,us,usp000jpf2,2014-11-07T01:48:23.916Z,"off the coast of Oregon",earthquake,,,,40,reviewed,us,us
2012-07-21T00:34:21.980Z,44.123,-128.9,10,4,mb,70,209.7,,1.35,us,usp000jp8b,2014-11-07T01:48:21.841Z,"off the coast of Oregon",earthquake,,,,12,reviewed,us,us
2012-07-12T10:19:36.590Z,44.13,-128.545,10,3,ml,29,202.5,,1.66,us,usp000jnx8,2014-11-07T01:48:19.025Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2012-07-06T17:50:28.610Z,43.645,-127.452,10,4.6,mb,359,174.7,,1.08,us,usp000jnpa,2014-11-07T01:48:16.722Z,"off the coast of Oregon",earthquake,,,,138,reviewed,us,us
2012-06-19T13:40:57.260Z,43.443,-127.273,10,5.2,mb,462,91.8,,0.92,us,usp000jmz5,2016-01-04T23:33:19.330Z,"off the coast of Oregon",earthquake,,,,197,reviewed,us,us
2012-05-10T10:58:56.310Z,43.311,-127.308,10,3.3,ml,69,248.7,,0.63,us,usp000jk8z,2014-11-07T01:47:46.533Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2012-04-11T22:41:46.040Z,43.584,-127.638,8,6,mwc,656,43.9,,1.1,us,usp000jhpg,2015-03-24T01:28:13.233Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,gcmt
